game_id,period,away_score,home_score,remaining_time,team,player,result,converted_x,converted_y,shot_distance,assist
"=""0021300284""",4,73,97,00:09:19,NYK,J.R. Smith,missed,46.1,74.1,26,
"=""0021300284""",4,73,99,00:09:00,NYK,Metta World Peace,made,27.4,89.2,2,
"=""0021300284""",4,73,99,00:08:27,NYK,Andrea Bargnani,missed,24.3,88.6,1,
"=""0021300284""",4,73,101,00:08:23,NYK,Andrea Bargnani,made,25.0,88.7,0,
"=""0021300284""",4,73,103,00:08:06,NYK,J.R. Smith,made,26.8,88.3,2,
"=""0021300284""",4,75,103,00:07:27,NYK,Andrea Bargnani,missed,43.2,70.3,26,
"=""0021300284""",4,75,103,00:06:50,NYK,Metta World Peace,missed,10.8,88.7,14,
"=""0021300284""",4,75,105,00:06:45,NYK,Andrea Bargnani,made,26.5,89.0,2,Pablo Prigioni
"=""0021300284""",4,75,107,00:05:41,NYK,Toure Murry,made,23.7,88.6,1,Beno Udrih
"=""0021300284""",4,75,109,00:05:00,NYK,Beno Udrih,made,19.3,74.4,16,
"=""0021300284""",4,75,109,00:04:31,NYK,Toure Murry,missed,22.6,87.9,3,
"=""0021300284""",4,75,111,00:04:28,NYK,Cole Aldrich,made,22.9,85.1,4,
"=""0021300284""",4,75,111,00:03:53,NYK,Toure Murry,missed,20.9,81.6,8,
"=""0021300284""",4,77,114,00:03:12,NYK,Tim Hardaway Jr.,made,48.4,89.0,23,Cole Aldrich
"=""0021300284""",4,77,117,00:02:56,NYK,Tim Hardaway Jr.,made,39.7,69.0,25,Metta World Peace
"=""0021300284""",4,77,117,00:02:29,NYK,Cole Aldrich,missed,28.4,86.5,4,
"=""0021300284""",4,78,119,00:02:08,NYK,Toure Murry,made,35.6,80.5,14,Beno Udrih
"=""0021300284""",4,81,119,00:01:41,NYK,Beno Udrih,missed,24.2,87.5,2,
"=""0021300284""",4,81,121,00:01:22,NYK,Toure Murry,made,7.9,87.8,17,Beno Udrih
"=""0021300299""",1,2,0,00:11:26,NYK,Carmelo Anthony,missed,14.2,72.5,20,
"=""0021300299""",1,2,0,00:10:51,NYK,Raymond Felton,missed,33.9,65.5,25,
"=""0021300299""",1,5,0,00:10:10,NYK,Iman Shumpert,missed,2.0,85.2,23,
"=""0021300299""",1,5,0,00:09:39,NYK,Iman Shumpert,missed,33.1,73.1,18,
"=""0021300299""",1,7,0,00:09:02,NYK,Andrea Bargnani,missed,16.4,68.5,22,
"=""0021300299""",1,10,0,00:08:34,NYK,Andrea Bargnani,missed,23.5,69.0,20,
"=""0021300299""",1,12,1,00:07:46,NYK,Carmelo Anthony,missed,15.5,88.7,10,
"=""0021300299""",1,15,1,00:07:16,NYK,Raymond Felton,missed,27.9,87.9,3,
"=""0021300299""",1,15,1,00:06:46,NYK,Raymond Felton,missed,27.6,89.0,3,
"=""0021300299""",1,18,3,00:05:45,NYK,Carmelo Anthony,made,25.9,88.7,1,Raymond Felton
"=""0021300299""",1,20,3,00:05:12,NYK,Andrea Bargnani,missed,21.8,74.2,15,
"=""0021300299""",1,20,3,00:04:17,NYK,J.R. Smith,missed,23.4,84.2,5,
"=""0021300299""",1,23,3,00:03:42,NYK,Andrea Bargnani,missed,15.8,81.3,12,
"=""0021300299""",1,25,5,00:03:11,NYK,Carmelo Anthony,made,35.5,80.7,13,
"=""0021300299""",1,25,5,00:02:40,NYK,Andrea Bargnani,missed,26.8,88.6,2,
"=""0021300299""",1,25,5,00:02:20,NYK,Iman Shumpert,missed,6.3,73.3,24,
"=""0021300299""",1,27,7,00:01:46,NYK,Andrea Bargnani,made,25.7,87.9,1,J.R. Smith
"=""0021300299""",1,32,10,00:00:31,NYK,Pablo Prigioni,made,37.4,66.3,26,J.R. Smith
"=""0021300299""",2,34,11,00:11:37,NYK,J.R. Smith,missed,20.4,80.2,10,
"=""0021300299""",2,37,13,00:10:51,NYK,Amar'e Stoudemire,made,18.6,71.1,19,
"=""0021300299""",2,37,15,00:10:22,NYK,Metta World Peace,made,23.7,88.3,1,
"=""0021300299""",2,39,17,00:08:59,NYK,Amar'e Stoudemire,missed,30.9,89.0,6,
"=""0021300299""",2,39,17,00:08:56,NYK,Metta World Peace,missed,5.7,74.7,24,
"=""0021300299""",2,39,20,00:08:30,NYK,Metta World Peace,made,24.5,87.9,1,
"=""0021300299""",2,39,20,00:07:42,NYK,Metta World Peace,missed,23.7,87.9,2,
"=""0021300299""",2,39,20,00:07:38,NYK,Carmelo Anthony,missed,25.1,84.2,5,
"=""0021300299""",2,39,22,00:07:28,NYK,Amar'e Stoudemire,made,25.2,88.7,0,Pablo Prigioni
"=""0021300299""",2,43,25,00:05:04,NYK,Andrea Bargnani,missed,22.6,71.8,17,
"=""0021300299""",2,46,29,00:04:02,NYK,Amar'e Stoudemire,made,25.4,88.6,1,Raymond Felton
"=""0021300299""",2,48,29,00:03:04,NYK,Raymond Felton,missed,22.1,70.4,19,
"=""0021300299""",2,50,29,00:02:31,NYK,Carmelo Anthony,missed,24.6,88.1,1,
"=""0021300299""",2,50,29,00:02:23,NYK,Carmelo Anthony,missed,16.1,86.8,9,
"=""0021300299""",2,50,29,00:01:33,NYK,Raymond Felton,missed,23.7,71.7,17,
"=""0021300299""",2,53,29,00:01:03,NYK,Carmelo Anthony,missed,26.8,87.0,3,
"=""0021300299""",2,55,29,00:00:44,NYK,Amar'e Stoudemire,missed,12.8,74.8,19,
"=""0021300299""",3,58,31,00:11:41,NYK,Carmelo Anthony,missed,33.0,82.6,10,
"=""0021300299""",3,60,31,00:11:02,NYK,Raymond Felton,missed,35.5,68.2,23,
"=""0021300299""",3,62,31,00:10:30,NYK,Iman Shumpert,missed,36.1,71.2,21,
"=""0021300299""",3,62,31,00:09:46,NYK,Carmelo Anthony,missed,26.5,87.6,2,
"=""0021300299""",3,64,31,00:08:58,NYK,Carmelo Anthony,missed,18.8,65.2,25,
"=""0021300299""",3,68,34,00:07:48,NYK,J.R. Smith,made,26.5,88.9,2,
"=""0021300299""",3,71,36,00:07:14,NYK,Carmelo Anthony,made,13.4,76.1,17,
"=""0021300299""",3,71,38,00:06:33,NYK,Amar'e Stoudemire,made,19.0,75.0,15,Pablo Prigioni
"=""0021300299""",3,74,40,00:06:02,NYK,Amar'e Stoudemire,made,25.9,88.7,1,Carmelo Anthony
"=""0021300299""",3,77,45,00:04:13,NYK,Tim Hardaway Jr.,made,48.6,87.1,24,Pablo Prigioni
"=""0021300299""",3,80,45,00:03:41,NYK,J.R. Smith,missed,24.0,88.3,1,
"=""0021300299""",3,83,48,00:03:10,NYK,Carmelo Anthony,made,38.8,67.7,25,Pablo Prigioni
"=""0021300299""",3,85,51,00:02:24,NYK,Carmelo Anthony,made,15.5,76.7,16,
"=""0021300299""",3,88,54,00:01:50,NYK,Metta World Peace,made,17.5,65.4,25,J.R. Smith
"=""0021300299""",3,88,56,00:01:19,NYK,Metta World Peace,made,11.7,86.8,13,
"=""0021300299""",3,88,56,00:00:53,NYK,Tim Hardaway Jr.,missed,25.6,86.4,3,
"=""0021300299""",3,90,56,00:00:16,NYK,Metta World Peace,missed,29.0,72.0,17,
"=""0021300299""",3,90,56,00:00:14,NYK,Carmelo Anthony,missed,25.0,88.9,0,
"=""0021300299""",3,92,56,00:00:00,NYK,Tim Hardaway Jr.,missed,5.7,77.8,22,
"=""0021300299""",4,94,56,00:11:08,NYK,J.R. Smith,missed,14.2,70.6,21,
"=""0021300299""",4,96,59,00:10:23,NYK,Beno Udrih,made,39.1,67.4,26,Metta World Peace
"=""0021300299""",4,96,61,00:09:44,NYK,Tim Hardaway Jr.,made,33.4,70.3,20,
"=""0021300299""",4,96,61,00:09:14,NYK,Iman Shumpert,missed,48.3,90.4,23,
"=""0021300299""",4,96,61,00:09:03,NYK,Beno Udrih,missed,26.8,80.1,9,
"=""0021300299""",4,98,64,00:08:21,NYK,Metta World Peace,made,32.2,65.1,25,
"=""0021300299""",4,99,64,00:06:56,NYK,Metta World Peace,missed,10.0,70.4,24,
"=""0021300299""",4,101,64,00:06:25,NYK,Iman Shumpert,missed,13.9,66.8,25,
"=""0021300299""",4,103,64,00:05:41,NYK,Beno Udrih,missed,20.1,64.9,25,
"=""0021300299""",4,103,64,00:05:03,NYK,Toure Murry,missed,24.4,80.0,9,
"=""0021300299""",4,103,66,00:04:43,NYK,Beno Udrih,made,14.5,77.1,16,
"=""0021300299""",4,103,66,00:04:18,NYK,Tim Hardaway Jr.,missed,39.0,69.0,24,
"=""0021300299""",4,106,66,00:03:55,NYK,Tim Hardaway Jr.,missed,26.7,87.3,2,
"=""0021300299""",4,111,66,00:02:29,NYK,Metta World Peace,missed,13.4,75.4,18,
"=""0021300299""",4,111,68,00:02:11,NYK,Toure Murry,made,25.9,88.9,1,Metta World Peace
"=""0021300299""",4,111,70,00:01:49,NYK,Tim Hardaway Jr.,made,26.3,87.3,2,
"=""0021300299""",4,111,73,00:01:33,NYK,Toure Murry,made,25.6,87.3,2,Tim Hardaway Jr.
"=""0021300299""",4,111,73,00:01:03,NYK,Toure Murry,missed,33.1,78.6,13,
"=""0021300299""",4,114,73,00:00:34,NYK,Beno Udrih,missed,33.9,74.7,17,
"=""0021300310""",1,2,2,00:11:33,NYK,Carmelo Anthony,made,18.9,19.5,16,Raymond Felton
"=""0021300310""",1,2,4,00:11:02,NYK,Raymond Felton,missed,45.2,4.8,20,
"=""0021300310""",1,2,4,00:10:46,NYK,Andrea Bargnani,missed,22.1,29.9,25,
"=""0021300310""",1,2,4,00:10:07,NYK,Raymond Felton,missed,9.9,26.1,26,
"=""0021300310""",1,2,4,00:09:43,NYK,Andrea Bargnani,missed,31.2,7.0,7,
"=""0021300310""",1,4,4,00:09:36,NYK,Carmelo Anthony,made,41.8,5.3,17,
"=""0021300310""",1,5,6,00:08:35,NYK,Iman Shumpert,missed,9.1,25.3,26,
"=""0021300310""",1,5,9,00:08:11,NYK,Carmelo Anthony,missed,18.9,22.8,19,
"=""0021300310""",1,7,9,00:07:36,NYK,Andrea Bargnani,made,24.6,5.0,0,Raymond Felton
"=""0021300310""",1,7,11,00:07:02,NYK,Andrea Bargnani,missed,20.7,15.2,11,
"=""0021300310""",1,7,11,00:06:37,NYK,Raymond Felton,missed,44.3,21.8,26,
"=""0021300310""",1,9,13,00:06:12,NYK,Raymond Felton,made,26.0,4.5,1,
"=""0021300310""",1,9,15,00:05:29,NYK,Carmelo Anthony,missed,37.3,10.3,13,
"=""0021300310""",1,9,17,00:04:52,NYK,Metta World Peace,missed,48.2,3.9,23,
"=""0021300310""",1,9,19,00:04:32,NYK,J.R. Smith,missed,21.8,30.4,26,
"=""0021300310""",1,9,21,00:03:34,NYK,Pablo Prigioni,missed,9.6,25.0,25,
"=""0021300310""",1,9,23,00:03:02,NYK,J.R. Smith,missed,39.7,18.4,20,
"=""0021300310""",1,11,27,00:02:02,NYK,Andrea Bargnani,made,44.0,11.0,20,Pablo Prigioni
"=""0021300310""",1,11,27,00:01:31,NYK,J.R. Smith,missed,42.2,13.9,19,
"=""0021300310""",1,13,27,00:01:10,NYK,Carmelo Anthony,made,25.5,5.3,1,
"=""0021300310""",1,16,29,00:00:47,NYK,J.R. Smith,made,36.1,27.5,25,Pablo Prigioni
"=""0021300310""",1,19,29,00:00:14,NYK,Tim Hardaway Jr.,made,1.6,10.6,24,J.R. Smith
"=""0021300310""",1,19,31,00:00:00,NYK,J.R. Smith,missed,14.5,40.9,37,
"=""0021300310""",2,19,31,00:11:45,NYK,Tim Hardaway Jr.,missed,48.4,7.8,24,
"=""0021300310""",2,19,31,00:11:21,NYK,Amar'e Stoudemire,missed,23.2,5.1,2,
"=""0021300310""",2,21,31,00:11:20,NYK,Amar'e Stoudemire,made,25.0,5.6,1,
"=""0021300310""",2,22,33,00:10:41,NYK,Amar'e Stoudemire,missed,33.2,5.0,8,
"=""0021300310""",2,22,35,00:10:14,NYK,Pablo Prigioni,missed,38.6,26.3,25,
"=""0021300310""",2,24,35,00:09:36,NYK,Amar'e Stoudemire,made,25.0,5.3,0,Pablo Prigioni
"=""0021300310""",2,27,35,00:09:12,NYK,Pablo Prigioni,made,26.6,31.1,26,
"=""0021300310""",2,29,37,00:07:54,NYK,Amar'e Stoudemire,made,26.3,10.0,5,
"=""0021300310""",2,29,40,00:07:12,NYK,J.R. Smith,missed,48.7,5.9,24,
"=""0021300310""",2,32,40,00:06:48,NYK,J.R. Smith,made,49.2,10.5,25,Tim Hardaway Jr.
"=""0021300310""",2,32,40,00:06:17,NYK,J.R. Smith,missed,24.1,5.6,1,
"=""0021300310""",2,32,40,00:06:12,NYK,J.R. Smith,missed,48.5,6.2,24,
"=""0021300310""",2,34,40,00:06:02,NYK,Amar'e Stoudemire,made,25.5,3.4,2,Carmelo Anthony
"=""0021300310""",2,36,40,00:05:36,NYK,Raymond Felton,made,14.7,16.6,16,
"=""0021300310""",2,36,40,00:05:01,NYK,Tim Hardaway Jr.,missed,48.2,4.0,23,
"=""0021300310""",2,38,40,00:04:43,NYK,Tim Hardaway Jr.,made,26.5,4.8,2,J.R. Smith
"=""0021300310""",2,38,40,00:03:55,NYK,J.R. Smith,missed,34.2,22.0,19,
"=""0021300310""",2,38,40,00:03:38,NYK,Carmelo Anthony,missed,37.3,27.2,25,
"=""0021300310""",2,40,40,00:03:26,NYK,Carmelo Anthony,made,25.0,4.7,0,Raymond Felton
"=""0021300310""",2,40,42,00:02:29,NYK,Andrea Bargnani,missed,9.5,6.7,16,
"=""0021300310""",2,40,42,00:01:57,NYK,Andrea Bargnani,missed,10.9,14.6,17,
"=""0021300310""",2,40,44,00:01:15,NYK,Carmelo Anthony,missed,37.8,10.8,14,
"=""0021300310""",2,42,44,00:00:56,NYK,Raymond Felton,made,23.5,4.4,2,Carmelo Anthony
"=""0021300310""",2,45,46,00:00:28,NYK,Carmelo Anthony,made,36.9,27.0,25,
"=""0021300310""",3,47,48,00:11:45,NYK,Carmelo Anthony,made,28.5,19.8,15,Andrea Bargnani
"=""0021300310""",3,47,51,00:11:06,NYK,Andrea Bargnani,missed,23.2,29.6,25,
"=""0021300310""",3,47,51,00:10:46,NYK,Raymond Felton,missed,17.7,12.7,11,
"=""0021300310""",3,49,51,00:10:40,NYK,Carmelo Anthony,made,38.4,5.4,13,
"=""0021300310""",3,49,51,00:10:16,NYK,Andrea Bargnani,missed,39.4,25.6,25,
"=""0021300310""",3,49,53,00:09:31,NYK,Carmelo Anthony,missed,43.5,7.8,19,
"=""0021300310""",3,49,53,00:09:26,NYK,Metta World Peace,missed,44.4,20.4,25,
"=""0021300310""",3,52,53,00:08:41,NYK,Carmelo Anthony,made,40.0,24.2,24,Iman Shumpert
"=""0021300310""",3,52,55,00:08:14,NYK,Andrea Bargnani,missed,24.8,4.7,0,
"=""0021300310""",3,52,57,00:07:44,NYK,Raymond Felton,missed,22.9,10.2,6,
"=""0021300310""",3,56,64,00:06:14,NYK,Amar'e Stoudemire,made,25.2,6.1,1,Pablo Prigioni
"=""0021300310""",3,58,66,00:05:33,NYK,Andrea Bargnani,made,6.9,4.4,18,Pablo Prigioni
"=""0021300310""",3,60,68,00:05:02,NYK,Amar'e Stoudemire,made,24.0,4.0,1,Pablo Prigioni
"=""0021300310""",3,60,68,00:04:24,NYK,Andrea Bargnani,missed,30.1,9.8,7,
"=""0021300310""",3,60,73,00:02:58,NYK,Tim Hardaway Jr.,missed,39.7,26.9,26,
"=""0021300310""",3,63,73,00:02:36,NYK,J.R. Smith,made,14.8,29.1,26,Pablo Prigioni
"=""0021300310""",3,63,77,00:01:36,NYK,Carmelo Anthony,missed,9.6,9.4,16,
"=""0021300310""",3,65,81,00:00:27,NYK,J.R. Smith,made,24.9,4.4,1,Carmelo Anthony
"=""0021300310""",4,67,81,00:11:20,NYK,Tim Hardaway Jr.,made,24.3,5.9,1,J.R. Smith
"=""0021300310""",4,67,83,00:10:37,NYK,Andrea Bargnani,missed,11.0,12.1,16,
"=""0021300310""",4,67,85,00:09:39,NYK,Carmelo Anthony,missed,28.4,5.3,3,
"=""0021300310""",4,69,85,00:09:35,NYK,Amar'e Stoudemire,made,24.3,4.4,1,
"=""0021300310""",4,69,88,00:08:55,NYK,Amar'e Stoudemire,missed,25.5,5.6,1,
"=""0021300310""",4,69,88,00:08:22,NYK,Andrea Bargnani,missed,24.4,5.0,1,
"=""0021300310""",4,72,88,00:08:02,NYK,Pablo Prigioni,made,14.2,27.8,25,Iman Shumpert
"=""0021300310""",4,72,90,00:07:14,NYK,Iman Shumpert,missed,17.0,28.0,24,
"=""0021300310""",4,72,90,00:06:38,NYK,Pablo Prigioni,missed,18.6,28.8,25,
"=""0021300310""",4,75,90,00:06:29,NYK,Carmelo Anthony,made,42.1,22.6,25,Iman Shumpert
"=""0021300310""",4,77,90,00:06:03,NYK,Andrea Bargnani,made,42.2,8.1,17,Iman Shumpert
"=""0021300310""",4,79,93,00:05:25,NYK,Carmelo Anthony,made,44.0,5.7,19,Andrea Bargnani
"=""0021300310""",4,79,95,00:04:41,NYK,Andrea Bargnani,missed,24.9,5.7,1,
"=""0021300310""",4,81,95,00:04:40,NYK,Iman Shumpert,made,26.5,5.0,2,
"=""0021300310""",4,81,97,00:03:58,NYK,J.R. Smith,missed,44.0,22.8,26,
"=""0021300310""",4,83,97,00:03:54,NYK,Carmelo Anthony,made,25.0,5.3,0,
"=""0021300310""",4,83,100,00:03:22,NYK,Iman Shumpert,missed,22.1,23.6,19,
"=""0021300310""",4,85,100,00:03:19,NYK,Carmelo Anthony,made,25.4,4.7,0,
"=""0021300310""",4,88,103,00:02:47,NYK,J.R. Smith,made,48.1,10.5,24,Pablo Prigioni
"=""0021300310""",4,90,106,00:02:19,NYK,Andrea Bargnani,made,42.9,12.8,20,Pablo Prigioni
"=""0021300310""",4,92,107,00:00:46,NYK,Metta World Peace,made,25.5,25.3,20,Toure Murry
"=""0021300310""",4,94,109,00:00:19,NYK,Tim Hardaway Jr.,made,10.1,4.0,15,Toure Murry
"=""0021300324""",1,0,0,00:11:43,NYK,Kenyon Martin,missed,26.5,88.6,2,
"=""0021300324""",1,0,0,00:11:31,NYK,Iman Shumpert,missed,27.3,88.7,2,
"=""0021300324""",1,0,0,00:10:50,NYK,Andrea Bargnani,missed,17.9,69.6,21,
"=""0021300324""",1,2,0,00:10:12,NYK,Kenyon Martin,missed,25.2,71.2,18,
"=""0021300324""",1,2,3,00:09:41,NYK,Pablo Prigioni,made,38.5,68.5,25,
"=""0021300324""",1,2,7,00:08:35,NYK,Andrea Bargnani,made,27.6,88.4,3,Carmelo Anthony
"=""0021300324""",1,2,7,00:08:05,NYK,Kenyon Martin,missed,26.8,89.0,2,
"=""0021300324""",1,2,9,00:07:54,NYK,Carmelo Anthony,made,27.3,87.8,3,Iman Shumpert
"=""0021300324""",1,4,9,00:07:00,NYK,Carmelo Anthony,missed,4.3,74.8,25,
"=""0021300324""",1,4,9,00:06:45,NYK,Andrea Bargnani,missed,32.8,76.3,15,
"=""0021300324""",1,6,9,00:06:10,NYK,Iman Shumpert,missed,21.6,70.7,19,
"=""0021300324""",1,9,9,00:05:24,NYK,Pablo Prigioni,missed,9.5,68.7,26,
"=""0021300324""",1,9,11,00:05:21,NYK,Carmelo Anthony,made,25.7,88.4,1,
"=""0021300324""",1,11,13,00:04:46,NYK,Carmelo Anthony,made,20.9,73.6,16,Kenyon Martin
"=""0021300324""",1,13,13,00:04:08,NYK,Pablo Prigioni,missed,2.6,77.1,25,
"=""0021300324""",1,13,13,00:03:47,NYK,Amar'e Stoudemire,missed,19.9,73.6,16,
"=""0021300324""",1,13,15,00:03:18,NYK,Amar'e Stoudemire,made,23.9,87.6,2,
"=""0021300324""",1,13,15,00:02:44,NYK,J.R. Smith,missed,20.9,63.6,26,
"=""0021300324""",1,13,15,00:02:15,NYK,J.R. Smith,missed,26.7,88.4,2,
"=""0021300324""",1,15,15,00:01:35,NYK,Beno Udrih,missed,12.8,77.5,17,
"=""0021300324""",1,15,15,00:01:02,NYK,Andrea Bargnani,missed,15.3,65.7,25,
"=""0021300324""",1,15,15,00:00:40,NYK,Carmelo Anthony,missed,25.9,66.8,22,
"=""0021300324""",1,17,15,00:00:00,NYK,Carmelo Anthony,missed,44.3,17.9,74,
"=""0021300324""",2,17,17,00:11:24,NYK,Amar'e Stoudemire,made,25.0,88.3,1,J.R. Smith
"=""0021300324""",2,17,19,00:10:49,NYK,Beno Udrih,made,20.9,74.8,15,Tim Hardaway Jr.
"=""0021300324""",2,17,21,00:10:18,NYK,Amar'e Stoudemire,made,25.0,85.0,4,
"=""0021300324""",2,17,21,00:09:37,NYK,Tim Hardaway Jr.,missed,41.2,70.1,25,
"=""0021300324""",2,17,21,00:09:22,NYK,Amar'e Stoudemire,missed,25.6,84.0,5,
"=""0021300324""",2,17,23,00:08:53,NYK,J.R. Smith,missed,36.8,73.9,19,
"=""0021300324""",2,17,25,00:08:33,NYK,Beno Udrih,made,31.7,69.5,21,
"=""0021300324""",2,17,27,00:07:51,NYK,Amar'e Stoudemire,made,12.3,73.3,20,Beno Udrih
"=""0021300324""",2,17,30,00:07:25,NYK,Tim Hardaway Jr.,made,42.1,70.4,25,Beno Udrih
"=""0021300324""",2,17,32,00:06:30,NYK,Tim Hardaway Jr.,made,39.6,77.8,18,Carmelo Anthony
"=""0021300324""",2,17,34,00:05:55,NYK,Beno Udrih,made,24.3,89.0,1,Amar'e Stoudemire
"=""0021300324""",2,22,35,00:04:42,NYK,Carmelo Anthony,missed,23.9,73.7,15,
"=""0021300324""",2,24,37,00:03:46,NYK,Amar'e Stoudemire,made,15.7,74.7,17,Kenyon Martin
"=""0021300324""",2,28,42,00:01:22,NYK,Carmelo Anthony,made,42.0,70.3,25,Iman Shumpert
"=""0021300324""",2,28,44,00:00:45,NYK,Andrea Bargnani,made,34.1,75.3,16,Carmelo Anthony
"=""0021300324""",2,31,46,00:00:16,NYK,Carmelo Anthony,made,35.2,88.6,10,
"=""0021300324""",2,32,46,00:00:00,NYK,Tim Hardaway Jr.,missed,45.7,71.4,27,
"=""0021300324""",3,34,49,00:11:24,NYK,Pablo Prigioni,made,23.1,63.8,25,Carmelo Anthony
"=""0021300324""",3,34,49,00:10:16,NYK,Andrea Bargnani,missed,31.9,71.4,19,
"=""0021300324""",3,34,51,00:09:42,NYK,Carmelo Anthony,made,17.1,75.3,16,
"=""0021300324""",3,34,53,00:09:11,NYK,Andrea Bargnani,made,26.8,88.7,2,
"=""0021300324""",3,36,55,00:08:42,NYK,Andrea Bargnani,made,25.1,88.9,0,J.R. Smith
"=""0021300324""",3,38,57,00:08:06,NYK,Carmelo Anthony,made,31.4,73.1,17,
"=""0021300324""",3,38,59,00:07:06,NYK,Andrea Bargnani,missed,40.7,76.6,20,
"=""0021300324""",3,39,61,00:06:26,NYK,Amar'e Stoudemire,made,26.3,88.4,1,Andrea Bargnani
"=""0021300324""",3,41,64,00:05:54,NYK,J.R. Smith,made,10.1,69.3,25,Pablo Prigioni
"=""0021300324""",3,44,64,00:05:05,NYK,Pablo Prigioni,missed,16.9,66.2,24,
"=""0021300324""",3,44,64,00:04:47,NYK,Carmelo Anthony,missed,18.6,76.7,14,
"=""0021300324""",3,44,64,00:04:27,NYK,Pablo Prigioni,missed,26.8,88.6,2,
"=""0021300324""",3,44,64,00:04:23,NYK,Carmelo Anthony,missed,25.7,86.8,2,
"=""0021300324""",3,44,64,00:03:37,NYK,Andrea Bargnani,missed,33.1,67.7,23,
"=""0021300324""",3,46,64,00:02:53,NYK,J.R. Smith,missed,19.4,64.9,25,
"=""0021300324""",3,46,66,00:02:04,NYK,Beno Udrih,made,24.5,89.0,0,
"=""0021300324""",3,54,68,00:00:12,NYK,Carmelo Anthony,made,26.3,89.0,1,
"=""0021300324""",4,54,68,00:11:37,NYK,Tim Hardaway Jr.,missed,28.4,89.0,3,
"=""0021300324""",4,54,68,00:11:32,NYK,Pablo Prigioni,missed,37.7,67.6,25,
"=""0021300324""",4,54,68,00:10:55,NYK,Pablo Prigioni,missed,22.6,87.3,3,
"=""0021300324""",4,54,70,00:10:42,NYK,Tim Hardaway Jr.,made,22.7,71.4,18,
"=""0021300324""",4,56,72,00:09:55,NYK,J.R. Smith,made,25.6,88.6,1,
"=""0021300324""",4,56,72,00:09:41,NYK,J.R. Smith,missed,37.5,67.4,25,
"=""0021300324""",4,59,72,00:09:08,NYK,Amar'e Stoudemire,missed,22.9,87.9,2,
"=""0021300324""",4,59,72,00:08:37,NYK,Pablo Prigioni,missed,48.0,81.5,24,
"=""0021300324""",4,61,72,00:07:48,NYK,Tim Hardaway Jr.,missed,43.4,87.8,18,
"=""0021300324""",4,64,72,00:07:19,NYK,Carmelo Anthony,missed,15.5,71.4,20,
"=""0021300324""",4,64,72,00:07:18,NYK,Amar'e Stoudemire,missed,25.1,88.7,0,
"=""0021300324""",4,66,72,00:06:36,NYK,Carmelo Anthony,missed,27.3,88.6,2,
"=""0021300324""",4,66,72,00:06:32,NYK,Carmelo Anthony,missed,25.4,88.9,0,
"=""0021300324""",4,68,74,00:05:58,NYK,Carmelo Anthony,made,35.2,80.7,13,
"=""0021300324""",4,70,74,00:05:17,NYK,Carmelo Anthony,missed,16.6,81.3,11,
"=""0021300324""",4,74,74,00:03:15,NYK,Carmelo Anthony,missed,24.8,81.2,8,
"=""0021300324""",4,74,76,00:02:34,NYK,Amar'e Stoudemire,made,20.5,71.2,18,Pablo Prigioni
"=""0021300324""",4,74,76,00:02:03,NYK,J.R. Smith,missed,43.5,70.7,26,
"=""0021300324""",4,74,78,00:00:54,NYK,Carmelo Anthony,missed,37.4,73.6,20,
"=""0021300333""",1,2,0,00:11:45,NYK,Carmelo Anthony,made,9.5,13.6,18,Iman Shumpert
"=""0021300333""",1,2,0,00:10:55,NYK,Andrea Bargnani,missed,10.1,27.4,27,
"=""0021300333""",1,4,2,00:09:21,NYK,Andrea Bargnani,missed,23.5,5.7,2,
"=""0021300333""",1,4,4,00:08:42,NYK,Carmelo Anthony,missed,45.2,8.7,21,
"=""0021300333""",1,4,6,00:08:11,NYK,Pablo Prigioni,missed,33.6,10.0,10,
"=""0021300333""",1,6,8,00:07:44,NYK,Kenyon Martin,made,24.6,18.4,13,Pablo Prigioni
"=""0021300333""",1,6,10,00:07:00,NYK,Andrea Bargnani,missed,30.2,21.2,17,
"=""0021300333""",1,8,10,00:06:56,NYK,Carmelo Anthony,made,13.7,9.2,12,
"=""0021300333""",1,10,10,00:06:31,NYK,Kenyon Martin,made,26.8,5.6,2,
"=""0021300333""",1,10,10,00:05:55,NYK,Carmelo Anthony,missed,34.2,21.4,19,
"=""0021300333""",1,10,12,00:05:24,NYK,Iman Shumpert,missed,36.7,27.0,25,
"=""0021300333""",1,12,15,00:04:50,NYK,Andrea Bargnani,made,25.0,9.2,4,
"=""0021300333""",1,15,15,00:04:20,NYK,Carmelo Anthony,made,36.6,27.4,25,Pablo Prigioni
"=""0021300333""",1,17,17,00:03:39,NYK,Andrea Bargnani,made,28.4,6.4,4,Pablo Prigioni
"=""0021300333""",1,19,19,00:03:08,NYK,Amar'e Stoudemire,made,32.9,7.3,8,
"=""0021300333""",1,22,19,00:03:03,NYK,Carmelo Anthony,made,22.1,30.4,26,J.R. Smith
"=""0021300333""",1,26,24,00:01:31,NYK,Amar'e Stoudemire,made,25.4,7.8,3,
"=""0021300333""",1,26,26,00:00:56,NYK,Carmelo Anthony,missed,23.8,11.6,7,
"=""0021300333""",1,26,26,00:00:24,NYK,Pablo Prigioni,missed,46.2,18.7,25,
"=""0021300333""",2,28,31,00:11:36,NYK,Amar'e Stoudemire,made,37.3,13.8,15,J.R. Smith
"=""0021300333""",2,28,33,00:10:38,NYK,Beno Udrih,missed,24.0,24.0,19,
